Order_ID,Order_Date,Customer_ID,Product_ID,Product_Name,Category,Quantity,Selling_Price,Cost_Price,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Total_Cost,Profit,Profit_Margin_Percent,Payment_Mode,Sales_Channel,City
ORD100172,2025-03-02,C1024,P117,Bluetooth Speaker V3,Electronics,1,1400,967,5.0,1400,70.0,1330.0,967,363.0,27.29,UPI,Store,Mumbai
ORD100173,2024-04-01,C1178,P155,Laptop Bag V2,Accessories,2,2620,1779,0.0,5240,0.0,5240.0,3558,1682.0,32.1,UPI,Online,Varanasi
ORD100174,2024-11-18,C1409,P107,Headphones V2,Electronics,2,3120,2535,5.0,6240,312.0,5928.0,5070,858.0,14.47,UPI,Online,Mumbai
ORD100175,2026-04-29,C1366,P165,Power Bank V3,Accessories,1,1990,1688,5.0,1990,99.5,1890.5,1688,202.5,10.71,UPI,Store,Mumbai
ORD100176,2024-04-20,C1248,P154,Laptop Bag V1,Accessories,5,3580,2326,5.0,17900,895.0,17005.0,11630,5375.0,31.61,Net Banking,Online,Agra
ORD100177,2025-10-24,C1439,P118,Notebook V1,Office,3,2820,2304,15.0,8460,1269.0,7191.0,6912,279.0,3.88,Cash,Store,Agra
ORD100178,2024-06-25,C1036,P125,Desk Lamp V2,Office,4,4970,3317,10.0,19880,1988.0,17892.0,13268,4624.0,25.84,Card,Online,Delhi
ORD100179,2025-02-22,C1443,P144,Table Clock V3,Home,1,2960,2357,15.0,2960,444.0,2516.0,2357,159.0,6.32,Net Banking,Store,Varanasi
ORD100180,2025-05-03,C1064,P105,Keyboard V3,Electronics,3,4190,3534,5.0,12570,628.5,11941.5,10602,1339.5,11.22,Card,Store,Mumbai
ORD100181,2024-08-12,C1404,P156,Laptop Bag V3,Accessories,1,1980,1255,0.0,1980,0.0,1980.0,1255,725.0,36.62,Cash,Online,Jaipur
ORD100182,2025-03-10,C1169,P106,Headphones V1,Electronics,3,4570,3663,10.0,13710,1371.0,12339.0,10989,1350.0,10.94,Card,Store,Agra
ORD100183,2024-04-21,C1300,P176,Tea V2,Grocery,3,920,750,10.0,2760,276.0,2484.0,2250,234.0,9.42,UPI,Online,Noida
ORD100184,2024-10-23,C1133,P174,Coffee V3,Grocery,2,1420,1012,10.0,2840,284.0,2556.0,2024,532.0,20.81,UPI,Phone,Kanpur
ORD100185,2024-12-20,C1224,P123,Office Chair V3,Office,1,4680,3454,10.0,4680,468.0,4212.0,3454,758.0,18.0,UPI,Online,Noida
ORD100186,2024-02-04,C1189,P100,Wireless Mouse V1,Electronics,1,3130,2246,15.0,3130,469.5,2660.5,2246,414.5,15.58,Cash,Store,Kanpur
ORD100187,2026-01-07,C1220,P118,Notebook V1,Office,3,2820,2304,5.0,8460,423.0,8037.0,6912,1125.0,14.0,UPI,Online,Agra
ORD100188,2026-05-21,C1438,P117,Bluetooth Speaker V3,Electronics,2,1400,967,5.0,2800,140.0,2660.0,1934,726.0,27.29,UPI,Store,Kanpur
ORD100189,2025-07-04,C1286,P109,USB Hub V1,Electronics,1,1970,1209,5.0,1970,98.5,1871.5,1209,662.5,35.4,Cash,Online,Jaipur
ORD100190,2024-01-15,C1003,P162,Charging Cable V3,Accessories,2,3240,2132,5.0,6480,324.0,6156.0,4264,1892.0,30.73,Card,Online,Prayagraj
ORD100191,2024-03-09,C1246,P104,Keyboard V2,Electronics,6,820,576,15.0,4920,738.0,4182.0,3456,726.0,17.36,UPI,Online,Prayagraj
ORD100192,2025-06-04,C1477,P110,USB Hub V2,Electronics,1,980,657,15.0,980,147.0,833.0,657,176.0,21.13,Card,Store,Delhi
ORD100193,2024-03-14,C1072,P151,Cleaning Kit V1,Home,5,2890,1977,5.0,14450,722.5,13727.5,9885,3842.5,27.99,Cash,Online,Kanpur
ORD100194,2026-01-04,C1088,P130,File Folder V1,Office,2,3130,2238,10.0,6260,626.0,5634.0,4476,1158.0,20.55,Card,Store,Prayagraj
ORD100195,2024-04-15,C1374,P169,Travel Pouch V1,Accessories,1,2560,1733,0.0,2560,0.0,2560.0,1733,827.0,32.3,Card,Online,Jaipur
ORD100196,2025-12-26,C1314,P159,Phone Case V3,Accessories,1,1360,849,10.0,1360,136.0,1224.0,849,375.0,30.64,UPI,Phone,Lucknow
ORD100197,2024-08-04,C1491,P154,Laptop Bag V1,Accessories,1,3580,2326,10.0,3580,358.0,3222.0,2326,896.0,27.81,UPI,Store,Noida
ORD100198,2024-10-31,C1472,P115,Bluetooth Speaker V1,Electronics,1,6930,4749,0.0,6930,0.0,6930.0,4749,2181.0,31.47,Cash,Online,Noida
ORD100199,2025-07-07,C1272,P162,Charging Cable V3,Accessories,5,3240,2132,15.0,16200,2430.0,13770.0,10660,3110.0,22.59,UPI,Online,Lucknow
ORD100200,2025-11-16,C1151,P174,Coffee V3,Grocery,1,1420,1012,5.0,1420,71.0,1349.0,1012,337.0,24.98,Cash,Store,Jaipur
ORD100201,2024-03-18,C1434,P147,Cushion V3,Home,5,2180,1724,15.0,10900,1635.0,9265.0,8620,645.0,6.96,Card,Online,Kanpur
ORD100202,2024-07-09,C1199,P155,Laptop Bag V2,Accessories,3,2620,1779,15.0,7860,1179.0,6681.0,5337,1344.0,20.12,UPI,Phone,Kanpur
ORD100203,2024-06-20,C1086,P140,Storage Box V2,Home,3,1780,1191,10.0,5340,534.0,4806.0,3573,1233.0,25.66,Card,Online,Noida
ORD100204,2025-03-07,C1388,P147,Cushion V3,Home,2,2180,1724,15.0,4360,654.0,3706.0,3448,258.0,6.96,Card,Store,Lucknow
ORD100205,2025-02-18,C1094,P116,Bluetooth Speaker V2,Electronics,1,4810,3714,10.0,4810,481.0,4329.0,3714,615.0,14.21,UPI,Online,Lucknow
ORD100206,2024-03-19,C1069,P126,Desk Lamp V3,Office,3,370,241,15.0,1110,166.5,943.5,723,220.5,23.37,Cash,Online,Agra
ORD100207,2024-12-17,C1188,P131,File Folder V2,Office,3,5150,3339,5.0,15450,772.5,14677.5,10017,4660.5,31.75,UPI,Store,Prayagraj
ORD100208,2024-03-22,C1454,P130,File Folder V1,Office,1,3130,2238,0.0,3130,0.0,3130.0,2238,892.0,28.5,Card,Online,Prayagraj
ORD100209,2024-12-22,C1461,P155,Laptop Bag V2,Accessories,5,2620,1779,10.0,13100,1310.0,11790.0,8895,2895.0,24.55,UPI,Online,Mumbai
ORD100210,2025-05-17,C1129,P103,Keyboard V1,Electronics,2,4190,2634,20.0,8380,1676.0,6704.0,5268,1436.0,21.42,Net Banking,Online,Prayagraj
ORD100211,2025-06-11,C1306,P136,Water Bottle V1,Home,1,1430,1182,0.0,1430,0.0,1430.0,1182,248.0,17.34,Net Banking,Online,Lucknow
ORD100212,2026-04-11,C1213,P121,Office Chair V1,Office,5,6460,4606,10.0,32300,3230.0,29070.0,23030,6040.0,20.78,UPI,Online,Jaipur
ORD100213,2024-10-09,C1170,P158,Phone Case V2,Accessories,2,2660,1753,0.0,5320,0.0,5320.0,3506,1814.0,34.1,UPI,Phone,Agra
ORD100214,2025-08-21,C1369,P155,Laptop Bag V2,Accessories,1,2620,1779,5.0,2620,131.0,2489.0,1779,710.0,28.53,Card,Store,Mumbai
ORD100215,2024-07-07,C1425,P178,Biscuits V1,Grocery,2,1460,1162,10.0,2920,292.0,2628.0,2324,304.0,11.57,Cash,Online,Lucknow
ORD100216,2024-05-25,C1105,P106,Headphones V1,Electronics,2,4570,3663,20.0,9140,1828.0,7312.0,7326,-14.0,-0.19,UPI,Store,Lucknow
ORD100217,2025-04-18,C1333,P108,Headphones V3,Electronics,1,4890,3636,5.0,4890,244.5,4645.5,3636,1009.5,21.73,Cash,Online,Prayagraj
ORD100218,2024-05-07,C1019,P126,Desk Lamp V3,Office,1,370,241,5.0,370,18.5,351.5,241,110.5,31.44,UPI,Online,Delhi
ORD100219,2025-03-06,C1454,P162,Charging Cable V3,Accessories,1,3240,2132,0.0,3240,0.0,3240.0,2132,1108.0,34.2,UPI,Online,Prayagraj
ORD100220,2025-04-03,C1211,P128,Printer Paper V2,Office,4,2840,2176,20.0,11360,2272.0,9088.0,8704,384.0,4.23,Card,Online,Kanpur
ORD100221,2024-07-25,C1109,P155,Laptop Bag V2,Accessories,1,2620,1779,10.0,2620,262.0,2358.0,1779,579.0,24.55,UPI,Online,Varanasi
ORD100222,2026-03-13,C1113,P100,Wireless Mouse V1,Electronics,2,3130,2246,20.0,6260,1252.0,5008.0,4492,516.0,10.3,Cash,Online,Agra
ORD100223,2025-05-06,C1378,P160,Charging Cable V1,Accessories,1,3270,2329,0.0,3270,0.0,3270.0,2329,941.0,28.78,Card,Store,Delhi
ORD100224,2024-09-29,C1376,P158,Phone Case V2,Accessories,2,2660,1753,5.0,5320,266.0,5054.0,3506,1548.0,30.63,UPI,Online,Varanasi
ORD100225,2025-08-12,C1015,P170,Travel Pouch V2,Accessories,2,1850,1364,5.0,3700,185.0,3515.0,2728,787.0,22.39,Card,Store,Lucknow
ORD100226,2026-05-22,C1339,P100,Wireless Mouse V1,Electronics,1,3130,2246,0.0,3130,0.0,3130.0,2246,884.0,28.24,UPI,Online,Gurugram
ORD100227,2024-10-05,C1022,P125,Desk Lamp V2,Office,1,4970,3317,20.0,4970,994.0,3976.0,3317,659.0,16.57,Card,Store,Jaipur
ORD100228,2025-07-20,C1191,P156,Laptop Bag V3,Accessories,4,1980,1255,5.0,7920,396.0,7524.0,5020,2504.0,33.28,Cash,Online,Prayagraj
ORD100229,2025-08-01,C1342,P128,Printer Paper V2,Office,4,2840,2176,15.0,11360,1704.0,9656.0,8704,952.0,9.86,UPI,Online,Kanpur
ORD100230,2024-09-26,C1179,P105,Keyboard V3,Electronics,1,4190,3534,10.0,4190,419.0,3771.0,3534,237.0,6.28,UPI,Store,Delhi
ORD100231,2024-07-27,C1096,P173,Coffee V2,Grocery,5,930,610,10.0,4650,465.0,4185.0,3050,1135.0,27.12,UPI,Store,Mumbai
ORD100232,2024-07-05,C1497,P157,Phone Case V1,Accessories,1,560,464,15.0,560,84.0,476.0,464,12.0,2.52,Card,Online,Lucknow
ORD100233,2026-02-28,C1446,P174,Coffee V3,Grocery,1,1420,1012,10.0,1420,142.0,1278.0,1012,266.0,20.81,UPI,Online,Noida
ORD100234,2025-03-04,C1343,P139,Storage Box V1,Home,2,2100,1652,15.0,4200,630.0,3570.0,3304,266.0,7.45,UPI,Online,Gurugram
ORD100235,2025-10-10,C1323,P116,Bluetooth Speaker V2,Electronics,2,4810,3714,10.0,9620,962.0,8658.0,7428,1230.0,14.21,Cash,Store,Mumbai
ORD100236,2024-05-31,C1073,P116,Bluetooth Speaker V2,Electronics,1,4810,3714,15.0,4810,721.5,4088.5,3714,374.5,9.16,UPI,Online,Mumbai
ORD100237,2025-03-08,C1156,P103,Keyboard V1,Electronics,4,4190,2634,5.0,16760,838.0,15922.0,10536,5386.0,33.83,UPI,Online,Agra
ORD100238,2025-06-14,C1345,P151,Cleaning Kit V1,Home,2,2890,1977,10.0,5780,578.0,5202.0,3954,1248.0,23.99,UPI,Store,Delhi
ORD100239,2026-03-20,C1274,P116,Bluetooth Speaker V2,Electronics,2,4810,3714,10.0,9620,962.0,8658.0,7428,1230.0,14.21,Cash,Store,Agra
ORD100240,2025-12-12,C1307,P106,Headphones V1,Electronics,2,4570,3663,10.0,9140,914.0,8226.0,7326,900.0,10.94,UPI,Online,Mumbai
ORD100241,2024-04-27,C1463,P115,Bluetooth Speaker V1,Electronics,3,6930,4749,0.0,20790,0.0,20790.0,14247,6543.0,31.47,Card,Store,Varanasi
ORD100242,2024-03-30,C1333,P170,Travel Pouch V2,Accessories,1,1850,1364,5.0,1850,92.5,1757.5,1364,393.5,22.39,Card,Online,Prayagraj
ORD100243,2025-04-03,C1001,P113,Webcam V2,Electronics,4,2640,1889,10.0,10560,1056.0,9504.0,7556,1948.0,20.5,Card,Store,Mumbai
ORD100244,2026-03-26,C1483,P139,Storage Box V1,Home,1,2100,1652,20.0,2100,420.0,1680.0,1652,28.0,1.67,Card,Online,Kanpur
ORD100245,2024-09-10,C1303,P101,Wireless Mouse V2,Electronics,2,2890,2270,10.0,5780,578.0,5202.0,4540,662.0,12.73,Net Banking,Store,Gurugram
ORD100246,2026-02-22,C1338,P133,Stapler V1,Office,3,6390,4143,0.0,19170,0.0,19170.0,12429,6741.0,35.16,Card,Store,Lucknow
ORD100247,2025-01-07,C1050,P170,Travel Pouch V2,Accessories,2,1850,1364,15.0,3700,555.0,3145.0,2728,417.0,13.26,UPI,Online,Gurugram
ORD100248,2024-03-09,C1010,P114,Webcam V3,Electronics,1,3680,2607,10.0,3680,368.0,3312.0,2607,705.0,21.29,Card,Store,Kanpur
ORD100249,2024-04-02,C1453,P116,Bluetooth Speaker V2,Electronics,6,4810,3714,5.0,28860,1443.0,27417.0,22284,5133.0,18.72,UPI,Store,Gurugram
ORD100250,2024-04-28,C1237,P133,Stapler V1,Office,1,6390,4143,10.0,6390,639.0,5751.0,4143,1608.0,27.96,UPI,Online,Prayagraj
ORD100251,2026-06-01,C1256,P111,USB Hub V3,Electronics,1,1850,1273,0.0,1850,0.0,1850.0,1273,577.0,31.19,Card,Store,Lucknow
ORD100252,2024-04-30,C1131,P168,Desk Mat V3,Accessories,1,2910,2229,10.0,2910,291.0,2619.0,2229,390.0,14.89,UPI,Online,Prayagraj
ORD100253,2024-09-23,C1446,P156,Laptop Bag V3,Accessories,3,1980,1255,10.0,5940,594.0,5346.0,3765,1581.0,29.57,Cash,Online,Noida
ORD100254,2024-01-08,C1291,P175,Tea V1,Grocery,4,1390,900,0.0,5560,0.0,5560.0,3600,1960.0,35.25,UPI,Store,Noida
ORD100255,2026-06-23,C1128,P125,Desk Lamp V2,Office,1,4970,3317,5.0,4970,248.5,4721.5,3317,1404.5,29.75,Net Banking,Online,Agra
ORD100256,2025-01-12,C1389,P116,Bluetooth Speaker V2,Electronics,1,4810,3714,5.0,4810,240.5,4569.5,3714,855.5,18.72,UPI,Store,Noida
ORD100257,2024-03-10,C1340,P156,Laptop Bag V3,Accessories,2,1980,1255,0.0,3960,0.0,3960.0,2510,1450.0,36.62,Cash,Online,Jaipur
ORD100258,2026-03-26,C1297,P126,Desk Lamp V3,Office,2,370,241,20.0,740,148.0,592.0,482,110.0,18.58,Cash,Online,Lucknow
ORD100259,2024-02-26,C1179,P130,File Folder V1,Office,1,3130,2238,5.0,3130,156.5,2973.5,2238,735.5,24.74,UPI,Store,Delhi
ORD100260,2024-08-16,C1225,P134,Stapler V2,Office,3,5250,3976,10.0,15750,1575.0,14175.0,11928,2247.0,15.85,UPI,Store,Delhi
ORD100261,2024-12-08,C1435,P148,LED Bulb V1,Home,6,1590,982,5.0,9540,477.0,9063.0,5892,3171.0,34.99,Cash,Online,Prayagraj
ORD100262,2024-11-05,C1207,P164,Power Bank V2,Accessories,1,1150,849,0.0,1150,0.0,1150.0,849,301.0,26.17,Card,Online,Agra
ORD100263,2025-02-13,C1413,P153,Cleaning Kit V3,Home,1,2770,1726,15.0,2770,415.5,2354.5,1726,628.5,26.69,Card,Store,Delhi
ORD100264,2025-08-10,C1385,P174,Coffee V3,Grocery,4,1420,1012,5.0,5680,284.0,5396.0,4048,1348.0,24.98,UPI,Store,Gurugram
ORD100265,2024-05-30,C1423,P159,Phone Case V3,Accessories,2,1360,849,0.0,2720,0.0,2720.0,1698,1022.0,37.57,UPI,Store,Noida
ORD100266,2024-12-31,C1177,P114,Webcam V3,Electronics,4,3680,2607,0.0,14720,0.0,14720.0,10428,4292.0,29.16,Card,Store,Jaipur
ORD100267,2024-01-11,C1107,P125,Desk Lamp V2,Office,3,4970,3317,5.0,14910,745.5,14164.5,9951,4213.5,29.75,UPI,Store,Varanasi
ORD100268,2025-09-26,C1143,P160,Charging Cable V1,Accessories,4,3270,2329,5.0,13080,654.0,12426.0,9316,3110.0,25.03,UPI,Online,Gurugram
ORD100269,2025-06-04,C1011,P168,Desk Mat V3,Accessories,3,2910,2229,15.0,8730,1309.5,7420.5,6687,733.5,9.88,Net Banking,Store,Agra
ORD100270,2025-01-02,C1057,P177,Tea V3,Grocery,1,540,388,5.0,540,27.0,513.0,388,125.0,24.37,UPI,Store,Prayagraj
ORD100271,2024-04-14,C1199,P150,LED Bulb V3,Home,3,2960,2119,5.0,8880,444.0,8436.0,6357,2079.0,24.64,UPI,Online,Kanpur
ORD100272,2024-01-04,C1350,P117,Bluetooth Speaker V3,Electronics,1,1400,967,5.0,1400,70.0,1330.0,967,363.0,27.29,UPI,Online,Noida
ORD100273,2024-04-10,C1450,P108,Headphones V3,Electronics,3,4890,3636,5.0,14670,733.5,13936.5,10908,3028.5,21.73,UPI,Store,Delhi
ORD100274,2025-02-28,C1254,P144,Table Clock V3,Home,1,2960,2357,15.0,2960,444.0,2516.0,2357,159.0,6.32,UPI,Online,Prayagraj
ORD100275,2025-05-27,C1166,P116,Bluetooth Speaker V2,Electronics,1,4810,3714,10.0,4810,481.0,4329.0,3714,615.0,14.21,UPI,Store,Lucknow
ORD100276,2025-07-14,C1445,P137,Water Bottle V2,Home,1,1800,1202,5.0,1800,90.0,1710.0,1202,508.0,29.71,UPI,Store,Lucknow
ORD100277,2025-07-14,C1471,P130,File Folder V1,Office,2,3130,2238,15.0,6260,939.0,5321.0,4476,845.0,15.88,UPI,Online,Prayagraj
ORD100278,2025-11-27,C1366,P176,Tea V2,Grocery,5,920,750,0.0,4600,0.0,4600.0,3750,850.0,18.48,Card,Store,Mumbai
ORD100279,2026-03-27,C1075,P154,Laptop Bag V1,Accessories,1,3580,2326,10.0,3580,358.0,3222.0,2326,896.0,27.81,UPI,Store,Gurugram
ORD100280,2024-09-02,C1436,P178,Biscuits V1,Grocery,2,1460,1162,10.0,2920,292.0,2628.0,2324,304.0,11.57,Card,Store,Jaipur
ORD100281,2024-02-14,C1401,P177,Tea V3,Grocery,1,540,388,10.0,540,54.0,486.0,388,98.0,20.16,UPI,Online,Gurugram
ORD100282,2025-03-03,C1116,P167,Desk Mat V2,Accessories,2,3170,2059,5.0,6340,317.0,6023.0,4118,1905.0,31.63,UPI,Online,Agra
ORD100283,2026-06-08,C1393,P109,USB Hub V1,Electronics,2,1970,1209,0.0,3940,0.0,3940.0,2418,1522.0,38.63,UPI,Store,Gurugram
ORD100284,2024-03-25,C1029,P148,LED Bulb V1,Home,1,1590,982,10.0,1590,159.0,1431.0,982,449.0,31.38,Card,Online,Lucknow
ORD100285,2025-03-20,C1295,P137,Water Bottle V2,Home,2,1800,1202,0.0,3600,0.0,3600.0,2404,1196.0,33.22,Card,Store,Lucknow
ORD100286,2025-07-08,C1432,P135,Stapler V3,Office,4,7170,4632,10.0,28680,2868.0,25812.0,18528,7284.0,28.22,Net Banking,Phone,Mumbai
ORD100287,2025-01-06,C1403,P153,Cleaning Kit V3,Home,2,2770,1726,5.0,5540,277.0,5263.0,3452,1811.0,34.41,Cash,Phone,Lucknow
ORD100288,2026-05-14,C1192,P102,Wireless Mouse V3,Electronics,3,3210,2684,5.0,9630,481.5,9148.5,8052,1096.5,11.99,UPI,Online,Agra
ORD100289,2025-11-14,C1108,P155,Laptop Bag V2,Accessories,5,2620,1779,15.0,13100,1965.0,11135.0,8895,2240.0,20.12,UPI,Phone,Lucknow
ORD100290,2025-12-03,C1041,P141,Storage Box V3,Home,2,2200,1823,10.0,4400,440.0,3960.0,3646,314.0,7.93,Card,Store,Gurugram
ORD100291,2026-04-16,C1422,P170,Travel Pouch V2,Accessories,2,1850,1364,20.0,3700,740.0,2960.0,2728,232.0,7.84,Card,Store,Agra
ORD100292,2025-12-28,C1284,P172,Coffee V1,Grocery,1,660,526,5.0,660,33.0,627.0,526,101.0,16.11,Card,Online,Kanpur
ORD100293,2024-07-28,C1016,P129,Printer Paper V3,Office,1,7700,4733,5.0,7700,385.0,7315.0,4733,2582.0,35.3,UPI,Online,Varanasi
ORD100294,2024-09-27,C1411,P123,Office Chair V3,Office,3,4680,3454,10.0,14040,1404.0,12636.0,10362,2274.0,18.0,Cash,Online,Prayagraj
ORD100295,2025-06-05,C1046,P158,Phone Case V2,Accessories,1,2660,1753,10.0,2660,266.0,2394.0,1753,641.0,26.78,UPI,Store,Lucknow
ORD100296,2026-01-01,C1017,P138,Water Bottle V3,Home,2,2890,1947,15.0,5780,867.0,4913.0,3894,1019.0,20.74,UPI,Store,Lucknow
ORD100297,2025-05-22,C1037,P158,Phone Case V2,Accessories,2,2660,1753,20.0,5320,1064.0,4256.0,3506,750.0,17.62,UPI,Phone,Lucknow
ORD100298,2026-01-01,C1157,P103,Keyboard V1,Electronics,3,4190,2634,0.0,12570,0.0,12570.0,7902,4668.0,37.14,UPI,Online,Agra
ORD100299,2026-06-11,C1165,P154,Laptop Bag V1,Accessories,1,3580,2326,5.0,3580,179.0,3401.0,2326,1075.0,31.61,UPI,Online,Delhi
ORD100300,2024-05-19,C1105,P104,Keyboard V2,Electronics,1,820,576,10.0,820,82.0,738.0,576,162.0,21.95,Cash,Store,Lucknow
ORD100301,2025-04-07,C1477,P116,Bluetooth Speaker V2,Electronics,3,4810,3714,0.0,14430,0.0,14430.0,11142,3288.0,22.79,UPI,Store,Delhi
ORD100302,2025-04-30,C1044,P157,Phone Case V1,Accessories,1,560,464,10.0,560,56.0,504.0,464,40.0,7.94,UPI,Store,Delhi
ORD100303,2025-02-19,C1450,P102,Wireless Mouse V3,Electronics,2,3210,2684,0.0,6420,0.0,6420.0,5368,1052.0,16.39,Card,Online,Delhi
ORD100304,2025-01-10,C1321,P103,Keyboard V1,Electronics,1,4190,2634,10.0,4190,419.0,3771.0,2634,1137.0,30.15,Cash,Online,Gurugram
ORD100305,2026-06-23,C1218,P176,Tea V2,Grocery,1,920,750,20.0,920,184.0,736.0,750,-14.0,-1.9,Cash,Phone,Jaipur
ORD100306,2026-05-18,C1167,P147,Cushion V3,Home,1,2180,1724,10.0,2180,218.0,1962.0,1724,238.0,12.13,Cash,Store,Noida
ORD100307,2026-04-25,C1140,P126,Desk Lamp V3,Office,2,370,241,10.0,740,74.0,666.0,482,184.0,27.63,Cash,Phone,Gurugram
ORD100308,2024-03-06,C1307,P142,Table Clock V1,Home,2,2610,1876,15.0,5220,783.0,4437.0,3752,685.0,15.44,Net Banking,Store,Mumbai
ORD100309,2025-08-03,C1083,P138,Water Bottle V3,Home,1,2890,1947,0.0,2890,0.0,2890.0,1947,943.0,32.63,Card,Store,Delhi
ORD100310,2024-12-18,C1056,P139,Storage Box V1,Home,2,2100,1652,5.0,4200,210.0,3990.0,3304,686.0,17.19,Card,Store,Gurugram
ORD100311,2024-04-26,C1183,P109,USB Hub V1,Electronics,2,1970,1209,0.0,3940,0.0,3940.0,2418,1522.0,38.63,UPI,Online,Agra
ORD100312,2026-03-19,C1446,P131,File Folder V2,Office,1,5150,3339,5.0,5150,257.5,4892.5,3339,1553.5,31.75,UPI,Store,Noida
ORD100313,2025-07-10,C1394,P169,Travel Pouch V1,Accessories,1,2560,1733,10.0,2560,256.0,2304.0,1733,571.0,24.78,Cash,Store,Prayagraj
ORD100314,2025-08-23,C1334,P171,Travel Pouch V3,Accessories,3,1430,1156,0.0,4290,0.0,4290.0,3468,822.0,19.16,UPI,Store,Lucknow
ORD100315,2025-04-22,C1242,P163,Power Bank V1,Accessories,1,510,428,10.0,510,51.0,459.0,428,31.0,6.75,UPI,Store,Delhi
ORD100316,2026-04-01,C1357,P134,Stapler V2,Office,3,5250,3976,15.0,15750,2362.5,13387.5,11928,1459.5,10.9,UPI,Online,Kanpur
ORD100317,2025-10-21,C1279,P160,Charging Cable V1,Accessories,1,3270,2329,0.0,3270,0.0,3270.0,2329,941.0,28.78,UPI,Online,Gurugram
ORD100318,2025-07-18,C1186,P137,Water Bottle V2,Home,3,1800,1202,10.0,5400,540.0,4860.0,3606,1254.0,25.8,Net Banking,Store,Prayagraj
ORD100319,2024-06-30,C1124,P150,LED Bulb V3,Home,3,2960,2119,10.0,8880,888.0,7992.0,6357,1635.0,20.46,UPI,Phone,Kanpur
ORD100320,2024-01-21,C1038,P145,Cushion V1,Home,1,920,592,0.0,920,0.0,920.0,592,328.0,35.65,Cash,Store,Varanasi
ORD100321,2025-03-22,C1098,P134,Stapler V2,Office,4,5250,3976,5.0,21000,1050.0,19950.0,15904,4046.0,20.28,Card,Store,Lucknow
ORD100322,2025-08-03,C1264,P101,Wireless Mouse V2,Electronics,3,2890,2270,5.0,8670,433.5,8236.5,6810,1426.5,17.32,UPI,Phone,Gurugram
ORD100323,2025-11-19,C1386,P173,Coffee V2,Grocery,5,930,610,5.0,4650,232.5,4417.5,3050,1367.5,30.96,UPI,Store,Delhi
ORD100324,2025-10-17,C1420,P102,Wireless Mouse V3,Electronics,4,3210,2684,10.0,12840,1284.0,11556.0,10736,820.0,7.1,UPI,Store,Agra
ORD100325,2024-12-23,C1173,P110,USB Hub V2,Electronics,3,980,657,5.0,2940,147.0,2793.0,1971,822.0,29.43,UPI,Store,Delhi
ORD100326,2024-09-04,C1275,P107,Headphones V2,Electronics,3,3120,2535,0.0,9360,0.0,9360.0,7605,1755.0,18.75,Card,Store,Gurugram
ORD100327,2025-08-14,C1291,P136,Water Bottle V1,Home,1,1430,1182,10.0,1430,143.0,1287.0,1182,105.0,8.16,UPI,Store,Noida
ORD100328,2025-02-15,C1431,P137,Water Bottle V2,Home,2,1800,1202,5.0,3600,180.0,3420.0,2404,1016.0,29.71,Net Banking,Phone,Noida
ORD100329,2025-06-24,C1434,P148,LED Bulb V1,Home,4,1590,982,5.0,6360,318.0,6042.0,3928,2114.0,34.99,UPI,Online,Kanpur
ORD100330,2025-06-20,C1072,P126,Desk Lamp V3,Office,2,370,241,0.0,740,0.0,740.0,482,258.0,34.86,Card,Store,Kanpur
ORD100331,2024-11-21,C1052,P165,Power Bank V3,Accessories,1,1990,1688,15.0,1990,298.5,1691.5,1688,3.5,0.21,Card,Store,Kanpur
ORD100332,2025-06-19,C1367,P164,Power Bank V2,Accessories,1,1150,849,5.0,1150,57.5,1092.5,849,243.5,22.29,Net Banking,Online,Noida
ORD100333,2024-04-14,C1494,P102,Wireless Mouse V3,Electronics,2,3210,2684,5.0,6420,321.0,6099.0,5368,731.0,11.99,UPI,Phone,Noida
ORD100334,2025-05-25,C1457,P134,Stapler V2,Office,2,5250,3976,10.0,10500,1050.0,9450.0,7952,1498.0,15.85,Cash,Online,Prayagraj
ORD100335,2024-09-27,C1248,P110,USB Hub V2,Electronics,4,980,657,0.0,3920,0.0,3920.0,2628,1292.0,32.96,Net Banking,Phone,Agra
ORD100336,2024-06-26,C1214,P170,Travel Pouch V2,Accessories,2,1850,1364,15.0,3700,555.0,3145.0,2728,417.0,13.26,Card,Online,Agra
ORD100337,2026-06-13,C1454,P131,File Folder V2,Office,4,5150,3339,0.0,20600,0.0,20600.0,13356,7244.0,35.17,UPI,Online,Prayagraj
ORD100338,2025-03-14,C1216,P179,Biscuits V2,Grocery,2,1150,889,0.0,2300,0.0,2300.0,1778,522.0,22.7,UPI,Store,Mumbai
ORD100339,2024-06-29,C1355,P135,Stapler V3,Office,1,7170,4632,0.0,7170,0.0,7170.0,4632,2538.0,35.4,UPI,Online,Noida
ORD100340,2025-06-17,C1065,P120,Notebook V3,Office,1,5080,3876,0.0,5080,0.0,5080.0,3876,1204.0,23.7,UPI,Online,Noida
ORD100341,2026-02-23,C1335,P159,Phone Case V3,Accessories,3,1360,849,10.0,4080,408.0,3672.0,2547,1125.0,30.64,Net Banking,Store,Prayagraj
ORD100342,2024-04-08,C1441,P157,Phone Case V1,Accessories,2,560,464,10.0,1120,112.0,1008.0,928,80.0,7.94,UPI,Phone,Agra
ORD100343,2024-05-19,C1028,P106,Headphones V1,Electronics,1,4570,3663,10.0,4570,457.0,4113.0,3663,450.0,10.94,UPI,Online,Lucknow
