Date,Product_ID,Product_Name,Category,Opening_Stock,Units_Sold,Stock_Received,Closing_Stock
2024-03-28,P178,Biscuits V1,Grocery,301,2,5,304
2024-03-29,P110,USB Hub V2,Electronics,370,2,4,372
2024-03-29,P112,Webcam V1,Electronics,245,1,5,249
2024-03-29,P128,Printer Paper V2,Office,98,3,6,101
2024-03-29,P150,LED Bulb V3,Home,236,3,2,235
2024-03-30,P102,Wireless Mouse V3,Electronics,290,1,6,295
2024-03-30,P120,Notebook V3,Office,199,3,5,201
2024-03-30,P130,File Folder V1,Office,372,3,8,377
2024-03-30,P138,Water Bottle V3,Home,140,9,5,136
2024-03-30,P150,LED Bulb V3,Home,131,1,4,134
2024-03-30,P154,Laptop Bag V1,Accessories,383,2,7,388
2024-03-30,P169,Travel Pouch V1,Accessories,286,1,5,290
2024-03-30,P170,Travel Pouch V2,Accessories,148,3,2,147
2024-03-30,P174,Coffee V3,Grocery,185,3,3,185
2024-03-31,P159,Phone Case V3,Accessories,236,3,2,235
2024-03-31,P176,Tea V2,Grocery,270,1,8,277
2024-03-31,P177,Tea V3,Grocery,110,7,3,106
2024-04-01,P116,Bluetooth Speaker V2,Electronics,229,4,3,228
2024-04-01,P130,File Folder V1,Office,321,4,1,318
2024-04-01,P155,Laptop Bag V2,Accessories,331,2,7,336
2024-04-01,P161,Charging Cable V2,Accessories,347,4,3,346
2024-04-01,P163,Power Bank V1,Accessories,366,5,4,365
2024-04-02,P101,Wireless Mouse V2,Electronics,178,2,5,181
2024-04-02,P105,Keyboard V3,Electronics,214,2,5,217
2024-04-02,P109,USB Hub V1,Electronics,305,2,3,306
2024-04-02,P116,Bluetooth Speaker V2,Electronics,325,6,5,324
2024-04-02,P127,Printer Paper V1,Office,336,3,2,335
2024-04-02,P145,Cushion V1,Home,96,3,2,95
2024-04-02,P147,Cushion V3,Home,211,1,2,212
2024-04-02,P162,Charging Cable V3,Accessories,118,1,3,120
2024-04-02,P163,Power Bank V1,Accessories,303,6,2,299
2024-04-02,P169,Travel Pouch V1,Accessories,247,2,7,252
2024-04-02,P175,Tea V1,Grocery,237,1,4,240
2024-04-03,P131,File Folder V2,Office,278,3,4,279
2024-04-03,P136,Water Bottle V1,Home,269,2,5,272
2024-04-03,P142,Table Clock V1,Home,226,3,3,226
2024-04-03,P143,Table Clock V2,Home,183,3,5,185
2024-04-03,P152,Cleaning Kit V2,Home,143,2,8,149
2024-04-03,P155,Laptop Bag V2,Accessories,315,2,6,319
2024-04-04,P115,Bluetooth Speaker V1,Electronics,276,2,3,277
2024-04-04,P125,Desk Lamp V2,Office,232,3,5,234
2024-04-04,P132,File Folder V3,Office,269,2,5,272
2024-04-04,P136,Water Bottle V1,Home,283,1,1,283
2024-04-04,P148,LED Bulb V1,Home,224,6,7,225
2024-04-04,P157,Phone Case V1,Accessories,259,1,5,263
2024-04-04,P162,Charging Cable V3,Accessories,118,2,9,125
2024-04-04,P176,Tea V2,Grocery,378,1,4,381
2024-04-05,P129,Printer Paper V3,Office,230,2,3,231
2024-04-05,P166,Desk Mat V1,Accessories,66,3,2,65
2024-04-05,P177,Tea V3,Grocery,120,2,2,120
2024-04-06,P132,File Folder V3,Office,211,1,3,213
2024-04-06,P135,Stapler V3,Office,360,2,0,358
2024-04-06,P141,Storage Box V3,Home,265,1,5,269
2024-04-06,P154,Laptop Bag V1,Accessories,335,2,5,338
2024-04-07,P109,USB Hub V1,Electronics,298,1,4,301
2024-04-07,P125,Desk Lamp V2,Office,319,1,4,322
2024-04-07,P140,Storage Box V2,Home,189,4,6,191
2024-04-07,P143,Table Clock V2,Home,140,9,0,131
2024-04-07,P162,Charging Cable V3,Accessories,90,4,4,90
2024-04-07,P173,Coffee V2,Grocery,295,4,3,294
2024-04-08,P110,USB Hub V2,Electronics,269,2,7,274
2024-04-08,P142,Table Clock V1,Home,109,2,3,110
2024-04-08,P157,Phone Case V1,Accessories,266,5,4,265
2024-04-09,P100,Wireless Mouse V1,Electronics,225,1,4,228
2024-04-09,P144,Table Clock V3,Home,168,3,3,168
2024-04-09,P148,LED Bulb V1,Home,258,2,3,259
2024-04-09,P155,Laptop Bag V2,Accessories,241,1,3,243
2024-04-09,P176,Tea V2,Grocery,336,1,3,338
2024-04-10,P108,Headphones V3,Electronics,441,3,6,444
2024-04-10,P115,Bluetooth Speaker V1,Electronics,352,4,4,352
2024-04-10,P134,Stapler V2,Office,220,2,4,222
2024-04-10,P160,Charging Cable V1,Accessories,308,1,6,313
2024-04-10,P166,Desk Mat V1,Accessories,212,2,10,220
2024-04-10,P175,Tea V1,Grocery,157,1,4,160
2024-04-11,P105,Keyboard V3,Electronics,148,1,4,151
2024-04-11,P140,Storage Box V2,Home,184,1,4,187
2024-04-11,P145,Cushion V1,Home,161,1,1,161
2024-04-11,P153,Cleaning Kit V3,Home,427,3,2,426
2024-04-11,P162,Charging Cable V3,Accessories,181,1,4,184
2024-04-11,P177,Tea V3,Grocery,161,2,2,161
2024-04-12,P100,Wireless Mouse V1,Electronics,247,3,7,251
2024-04-12,P130,File Folder V1,Office,324,1,5,328
2024-04-12,P135,Stapler V3,Office,275,1,2,276
2024-04-12,P136,Water Bottle V1,Home,309,4,3,308
2024-04-12,P154,Laptop Bag V1,Accessories,280,2,2,280
2024-04-12,P156,Laptop Bag V3,Accessories,318,1,6,323
2024-04-12,P164,Power Bank V2,Accessories,209,2,3,210
2024-04-12,P171,Travel Pouch V3,Accessories,259,3,3,259
2024-04-13,P106,Headphones V1,Electronics,393,1,3,395
2024-04-13,P125,Desk Lamp V2,Office,355,2,3,356
2024-04-13,P130,File Folder V1,Office,367,6,3,364
2024-04-13,P133,Stapler V1,Office,180,2,6,184
2024-04-13,P141,Storage Box V3,Home,213,1,7,219
2024-04-14,P102,Wireless Mouse V3,Electronics,373,2,4,375
2024-04-14,P105,Keyboard V3,Electronics,142,1,2,143
2024-04-14,P108,Headphones V3,Electronics,323,1,8,330
2024-04-14,P115,Bluetooth Speaker V1,Electronics,322,1,5,326
2024-04-14,P130,File Folder V1,Office,391,3,3,391
2024-04-14,P132,File Folder V3,Office,325,1,7,331
2024-04-14,P143,Table Clock V2,Home,141,5,1,137
2024-04-14,P150,LED Bulb V3,Home,136,3,3,136
2024-04-14,P174,Coffee V3,Grocery,273,1,4,276
2024-04-14,P175,Tea V1,Grocery,218,2,3,219
2024-04-15,P123,Office Chair V3,Office,63,2,5,66
2024-04-15,P135,Stapler V3,Office,293,7,4,290
2024-04-15,P145,Cushion V1,Home,103,3,4,104
2024-04-15,P155,Laptop Bag V2,Accessories,283,1,5,287
2024-04-15,P165,Power Bank V3,Accessories,91,5,2,88
2024-04-15,P169,Travel Pouch V1,Accessories,191,1,4,194
2024-04-15,P170,Travel Pouch V2,Accessories,181,5,4,180
2024-04-16,P100,Wireless Mouse V1,Electronics,203,2,0,201
2024-04-16,P108,Headphones V3,Electronics,406,1,5,410
2024-04-16,P121,Office Chair V1,Office,398,1,5,402
2024-04-16,P135,Stapler V3,Office,315,2,3,316
2024-04-16,P138,Water Bottle V3,Home,202,1,3,204
2024-04-16,P151,Cleaning Kit V1,Home,232,1,5,236
2024-04-16,P173,Coffee V2,Grocery,286,3,4,287
2024-04-16,P176,Tea V2,Grocery,280,3,3,280
2024-04-17,P122,Office Chair V2,Office,163,1,1,163
2024-04-17,P125,Desk Lamp V2,Office,334,1,5,338
2024-04-17,P132,File Folder V3,Office,270,1,7,276
2024-04-17,P151,Cleaning Kit V1,Home,172,4,2,170
2024-04-18,P108,Headphones V3,Electronics,422,1,6,427
2024-04-18,P133,Stapler V1,Office,130,2,4,132
2024-04-18,P143,Table Clock V2,Home,174,3,4,175
2024-04-18,P151,Cleaning Kit V1,Home,181,2,7,186
2024-04-18,P177,Tea V3,Grocery,124,1,4,127
2024-04-19,P100,Wireless Mouse V1,Electronics,254,4,2,252
2024-04-19,P101,Wireless Mouse V2,Electronics,199,1,0,198
2024-04-19,P113,Webcam V2,Electronics,152,4,3,151
2024-04-19,P129,Printer Paper V3,Office,312,2,7,317
2024-04-19,P139,Storage Box V1,Home,145,3,3,145
2024-04-19,P142,Table Clock V1,Home,196,5,3,194
2024-04-19,P144,Table Clock V3,Home,242,3,3,242
2024-04-19,P145,Cushion V1,Home,68,3,3,68
2024-04-19,P146,Cushion V2,Home,233,1,3,235
2024-04-19,P162,Charging Cable V3,Accessories,196,1,1,196
2024-04-19,P166,Desk Mat V1,Accessories,151,1,5,155
2024-04-19,P177,Tea V3,Grocery,111,1,3,113
2024-04-20,P101,Wireless Mouse V2,Electronics,273,2,6,277
2024-04-20,P123,Office Chair V3,Office,198,2,3,199
2024-04-20,P130,File Folder V1,Office,391,2,5,394
2024-04-20,P149,LED Bulb V2,Home,137,1,6,142
2024-04-20,P154,Laptop Bag V1,Accessories,367,5,2,364
2024-04-21,P112,Webcam V1,Electronics,348,3,4,349
2024-04-21,P129,Printer Paper V3,Office,270,3,3,270
2024-04-21,P140,Storage Box V2,Home,231,3,4,232
2024-04-21,P144,Table Clock V3,Home,170,4,6,172
2024-04-21,P145,Cushion V1,Home,146,1,5,150
2024-04-21,P151,Cleaning Kit V1,Home,163,1,5,167
2024-04-21,P152,Cleaning Kit V2,Home,226,2,6,230
2024-04-21,P159,Phone Case V3,Accessories,308,1,0,307
2024-04-21,P176,Tea V2,Grocery,337,3,1,335
2024-04-22,P119,Notebook V2,Office,328,3,1,326
2024-04-22,P122,Office Chair V2,Office,120,3,5,122
2024-04-22,P131,File Folder V2,Office,227,3,7,231
2024-04-23,P103,Keyboard V1,Electronics,223,1,8,230
2024-04-23,P114,Webcam V3,Electronics,378,2,4,380
2024-04-23,P131,File Folder V2,Office,289,1,4,292
2024-04-23,P137,Water Bottle V2,Home,122,2,7,127
2024-04-24,P114,Webcam V3,Electronics,348,1,2,349
2024-04-24,P115,Bluetooth Speaker V1,Electronics,255,1,3,257
2024-04-24,P116,Bluetooth Speaker V2,Electronics,241,1,2,242
2024-04-24,P129,Printer Paper V3,Office,303,1,6,308
2024-04-24,P140,Storage Box V2,Home,227,2,3,228
2024-04-24,P153,Cleaning Kit V3,Home,374,4,4,374
2024-04-24,P160,Charging Cable V1,Accessories,345,4,4,345
2024-04-24,P164,Power Bank V2,Accessories,199,4,4,199
2024-04-24,P169,Travel Pouch V1,Accessories,200,2,4,202
2024-04-25,P115,Bluetooth Speaker V1,Electronics,307,3,5,309
2024-04-25,P121,Office Chair V1,Office,293,2,7,298
2024-04-25,P124,Desk Lamp V1,Office,245,1,5,249
2024-04-25,P150,LED Bulb V3,Home,235,1,10,244
2024-04-25,P178,Biscuits V1,Grocery,223,4,3,222
2024-04-26,P109,USB Hub V1,Electronics,186,2,2,186
2024-04-26,P115,Bluetooth Speaker V1,Electronics,386,4,6,388
2024-04-26,P117,Bluetooth Speaker V3,Electronics,227,3,1,225
2024-04-26,P124,Desk Lamp V1,Office,240,2,8,246
2024-04-26,P125,Desk Lamp V2,Office,313,3,2,312
2024-04-26,P164,Power Bank V2,Accessories,314,2,8,320
2024-04-27,P106,Headphones V1,Electronics,408,1,3,410
2024-04-27,P115,Bluetooth Speaker V1,Electronics,265,3,9,271
2024-04-27,P122,Office Chair V2,Office,152,1,4,155
2024-04-27,P128,Printer Paper V2,Office,136,2,3,137
2024-04-27,P132,File Folder V3,Office,306,1,6,311
2024-04-27,P139,Storage Box V1,Home,201,4,6,203
2024-04-27,P143,Table Clock V2,Home,120,1,4,123
2024-04-27,P155,Laptop Bag V2,Accessories,354,1,2,355
2024-04-27,P158,Phone Case V2,Accessories,317,2,3,318
2024-04-27,P159,Phone Case V3,Accessories,324,2,3,325
2024-04-27,P163,Power Bank V1,Accessories,387,2,3,388
2024-04-27,P172,Coffee V1,Grocery,128,2,3,129
2024-04-27,P174,Coffee V3,Grocery,183,2,3,184
2024-04-27,P179,Biscuits V2,Grocery,220,2,1,219
2024-04-28,P102,Wireless Mouse V3,Electronics,313,2,2,313
2024-04-28,P107,Headphones V2,Electronics,131,4,6,133
2024-04-28,P108,Headphones V3,Electronics,415,1,2,416
2024-04-28,P118,Notebook V1,Office,255,1,7,261
2024-04-28,P126,Desk Lamp V3,Office,314,3,6,317
2024-04-28,P133,Stapler V1,Office,180,1,2,181
2024-04-28,P136,Water Bottle V1,Home,264,2,8,270
2024-04-28,P142,Table Clock V1,Home,96,1,2,97
2024-04-28,P149,LED Bulb V2,Home,83,2,6,87
2024-04-28,P152,Cleaning Kit V2,Home,211,3,4,212
2024-04-29,P100,Wireless Mouse V1,Electronics,132,1,3,134
2024-04-29,P107,Headphones V2,Electronics,78,1,9,86
2024-04-29,P111,USB Hub V3,Electronics,288,1,4,291
2024-04-29,P121,Office Chair V1,Office,300,3,6,303
2024-04-29,P124,Desk Lamp V1,Office,289,1,3,291
2024-04-29,P133,Stapler V1,Office,73,2,8,79
2024-04-29,P147,Cushion V3,Home,314,4,3,313
2024-04-29,P154,Laptop Bag V1,Accessories,325,3,4,326
2024-04-29,P155,Laptop Bag V2,Accessories,325,3,2,324
2024-04-30,P123,Office Chair V3,Office,160,1,5,164
2024-04-30,P125,Desk Lamp V2,Office,338,3,4,339
2024-04-30,P155,Laptop Bag V2,Accessories,317,2,5,320
2024-04-30,P167,Desk Mat V2,Accessories,274,4,2,272
2024-04-30,P168,Desk Mat V3,Accessories,394,1,7,400
2024-05-01,P108,Headphones V3,Electronics,346,7,3,342
2024-05-01,P116,Bluetooth Speaker V2,Electronics,340,3,1,338
2024-05-01,P122,Office Chair V2,Office,106,1,2,107
2024-05-01,P137,Water Bottle V2,Home,53,5,2,50
2024-05-01,P138,Water Bottle V3,Home,190,2,6,194
2024-05-01,P155,Laptop Bag V2,Accessories,319,3,6,322
2024-05-01,P156,Laptop Bag V3,Accessories,331,5,3,329
2024-05-01,P164,Power Bank V2,Accessories,297,5,1,293
2024-05-03,P103,Keyboard V1,Electronics,308,1,5,312
2024-05-03,P113,Webcam V2,Electronics,151,2,6,155
2024-05-03,P121,Office Chair V1,Office,346,6,2,342
2024-05-04,P103,Keyboard V1,Electronics,186,3,2,185
2024-05-04,P112,Webcam V1,Electronics,298,1,2,299
2024-05-04,P124,Desk Lamp V1,Office,296,1,6,301
2024-05-04,P163,Power Bank V1,Accessories,330,2,3,331
2024-05-04,P177,Tea V3,Grocery,116,4,5,117
2024-05-05,P110,USB Hub V2,Electronics,339,2,5,342
2024-05-05,P153,Cleaning Kit V3,Home,413,2,3,414
2024-05-05,P174,Coffee V3,Grocery,265,1,6,270
2024-05-06,P100,Wireless Mouse V1,Electronics,145,2,3,146
2024-05-06,P128,Printer Paper V2,Office,199,6,4,197
2024-05-06,P139,Storage Box V1,Home,143,4,2,141
2024-05-07,P126,Desk Lamp V3,Office,218,1,5,222
2024-05-07,P159,Phone Case V3,Accessories,259,1,4,262
2024-05-07,P167,Desk Mat V2,Accessories,220,6,4,218
2024-05-07,P171,Travel Pouch V3,Accessories,261,2,6,265
2024-05-07,P176,Tea V2,Grocery,346,4,3,345
2024-05-08,P100,Wireless Mouse V1,Electronics,183,2,3,184
2024-05-08,P112,Webcam V1,Electronics,365,3,7,369
2024-05-08,P119,Notebook V2,Office,346,1,5,350
2024-05-08,P152,Cleaning Kit V2,Home,232,2,7,237
2024-05-08,P162,Charging Cable V3,Accessories,74,2,6,78
2024-05-09,P107,Headphones V2,Electronics,82,1,2,83
2024-05-09,P122,Office Chair V2,Office,225,4,5,226
2024-05-09,P123,Office Chair V3,Office,193,1,4,196
2024-05-09,P129,Printer Paper V3,Office,234,2,2,234
2024-05-09,P133,Stapler V1,Office,194,3,4,195
2024-05-09,P135,Stapler V3,Office,290,4,6,292
2024-05-09,P136,Water Bottle V1,Home,258,1,5,262
2024-05-09,P147,Cushion V3,Home,306,5,4,305
2024-05-09,P164,Power Bank V2,Accessories,293,1,1,293
2024-05-09,P169,Travel Pouch V1,Accessories,280,2,4,282
2024-05-10,P114,Webcam V3,Electronics,411,1,4,414
2024-05-10,P121,Office Chair V1,Office,397,7,5,395
2024-05-10,P175,Tea V1,Grocery,179,4,3,178
2024-05-10,P176,Tea V2,Grocery,359,3,3,359
2024-05-11,P109,USB Hub V1,Electronics,279,3,3,279
2024-05-11,P110,USB Hub V2,Electronics,393,1,5,397
2024-05-11,P132,File Folder V3,Office,232,1,2,233
2024-05-11,P147,Cushion V3,Home,299,1,7,305
2024-05-11,P157,Phone Case V1,Accessories,328,1,2,329
2024-05-11,P168,Desk Mat V3,Accessories,340,1,4,343
2024-05-12,P112,Webcam V1,Electronics,341,4,2,339
2024-05-12,P129,Printer Paper V3,Office,221,2,8,227
2024-05-12,P132,File Folder V3,Office,305,4,3,304
2024-05-12,P169,Travel Pouch V1,Accessories,262,1,5,266
2024-05-13,P143,Table Clock V2,Home,121,3,5,123
2024-05-13,P155,Laptop Bag V2,Accessories,251,3,3,251
2024-05-14,P106,Headphones V1,Electronics,389,1,3,391
2024-05-14,P156,Laptop Bag V3,Accessories,351,5,4,350
2024-05-15,P117,Bluetooth Speaker V3,Electronics,193,1,6,198
2024-05-15,P125,Desk Lamp V2,Office,301,1,4,304
2024-05-15,P144,Table Clock V3,Home,165,1,4,168
2024-05-15,P147,Cushion V3,Home,198,3,6,201
2024-05-15,P161,Charging Cable V2,Accessories,279,2,2,279
2024-05-15,P176,Tea V2,Grocery,373,1,8,380
2024-05-16,P132,File Folder V3,Office,350,2,7,355
2024-05-16,P136,Water Bottle V1,Home,294,3,3,294
2024-05-16,P162,Charging Cable V3,Accessories,145,2,4,147
2024-05-16,P166,Desk Mat V1,Accessories,177,1,3,179
2024-05-16,P178,Biscuits V1,Grocery,253,1,5,257
2024-05-17,P103,Keyboard V1,Electronics,260,3,2,259
2024-05-17,P113,Webcam V2,Electronics,102,2,2,102
2024-05-17,P125,Desk Lamp V2,Office,279,2,3,280
2024-05-17,P139,Storage Box V1,Home,125,4,5,126
2024-05-17,P159,Phone Case V3,Accessories,268,3,3,268
2024-05-17,P160,Charging Cable V1,Accessories,336,3,2,335
2024-05-17,P169,Travel Pouch V1,Accessories,224,1,1,224
2024-05-18,P102,Wireless Mouse V3,Electronics,257,1,0,256
2024-05-18,P106,Headphones V1,Electronics,280,1,2,281
2024-05-18,P109,USB Hub V1,Electronics,162,7,2,157
2024-05-18,P115,Bluetooth Speaker V1,Electronics,295,1,5,299
2024-05-18,P128,Printer Paper V2,Office,223,1,2,224
2024-05-18,P134,Stapler V2,Office,292,1,3,294
2024-05-18,P135,Stapler V3,Office,372,2,2,372
2024-05-18,P157,Phone Case V1,Accessories,298,1,4,301
2024-05-18,P179,Biscuits V2,Grocery,282,1,4,285
2024-05-19,P104,Keyboard V2,Electronics,365,2,2,365
2024-05-19,P106,Headphones V1,Electronics,328,1,5,332
2024-05-19,P116,Bluetooth Speaker V2,Electronics,201,4,4,201
2024-05-19,P142,Table Clock V1,Home,109,9,4,104
2024-05-19,P169,Travel Pouch V1,Accessories,184,1,2,185
2024-05-20,P100,Wireless Mouse V1,Electronics,170,2,7,175
2024-05-20,P125,Desk Lamp V2,Office,287,1,4,290
2024-05-20,P144,Table Clock V3,Home,255,1,1,255
2024-05-20,P158,Phone Case V2,Accessories,328,3,2,327
2024-05-20,P165,Power Bank V3,Accessories,200,1,1,200
2024-05-21,P109,USB Hub V1,Electronics,259,3,5,261
2024-05-21,P111,USB Hub V3,Electronics,291,3,4,292
2024-05-21,P115,Bluetooth Speaker V1,Electronics,257,1,3,259
2024-05-21,P139,Storage Box V1,Home,116,6,3,113
2024-05-21,P155,Laptop Bag V2,Accessories,274,3,6,277
2024-05-21,P172,Coffee V1,Grocery,234,1,6,239
2024-05-22,P103,Keyboard V1,Electronics,250,2,5,253
2024-05-22,P116,Bluetooth Speaker V2,Electronics,245,4,3,244
2024-05-22,P150,LED Bulb V3,Home,184,2,5,187
2024-05-22,P151,Cleaning Kit V1,Home,156,3,6,159
2024-05-22,P157,Phone Case V1,Accessories,239,2,3,240
2024-05-23,P111,USB Hub V3,Electronics,280,2,5,283
2024-05-23,P115,Bluetooth Speaker V1,Electronics,270,1,2,271
2024-05-23,P123,Office Chair V3,Office,67,4,3,66
2024-05-23,P147,Cushion V3,Home,257,1,5,261
2024-05-24,P121,Office Chair V1,Office,362,4,3,361
2024-05-24,P138,Water Bottle V3,Home,104,9,3,98
2024-05-24,P158,Phone Case V2,Accessories,309,5,6,310
2024-05-24,P170,Travel Pouch V2,Accessories,240,1,4,243
2024-05-25,P106,Headphones V1,Electronics,278,2,5,281
2024-05-25,P136,Water Bottle V1,Home,227,3,6,230
2024-05-25,P142,Table Clock V1,Home,132,1,3,134
2024-05-25,P150,LED Bulb V3,Home,132,4,4,132
2024-05-26,P110,USB Hub V2,Electronics,376,2,5,379
2024-05-26,P137,Water Bottle V2,Home,69,3,3,69
2024-05-26,P157,Phone Case V1,Accessories,302,4,3,301
2024-05-27,P108,Headphones V3,Electronics,300,1,1,300
2024-05-27,P109,USB Hub V1,Electronics,246,1,5,250
2024-05-27,P126,Desk Lamp V3,Office,248,3,6,251
2024-05-27,P131,File Folder V2,Office,214,3,9,220
2024-05-28,P112,Webcam V1,Electronics,366,1,3,368
2024-05-28,P129,Printer Paper V3,Office,230,2,5,233
2024-05-28,P135,Stapler V3,Office,327,1,4,330
2024-05-28,P145,Cushion V1,Home,92,6,4,90
2024-05-28,P166,Desk Mat V1,Accessories,71,2,2,71
2024-05-28,P177,Tea V3,Grocery,157,4,3,156
2024-05-29,P105,Keyboard V3,Electronics,227,5,5,227
2024-05-29,P111,USB Hub V3,Electronics,326,1,7,332
2024-05-29,P127,Printer Paper V1,Office,340,4,2,338
2024-05-29,P137,Water Bottle V2,Home,99,2,5,102
2024-05-30,P110,USB Hub V2,Electronics,302,2,1,301
2024-05-30,P127,Printer Paper V1,Office,327,4,3,326
2024-05-30,P149,LED Bulb V2,Home,148,1,6,153
2024-05-30,P159,Phone Case V3,Accessories,216,2,7,221
2024-05-31,P116,Bluetooth Speaker V2,Electronics,257,1,5,261
2024-05-31,P137,Water Bottle V2,Home,75,1,9,83
2024-05-31,P156,Laptop Bag V3,Accessories,394,3,5,396
2024-05-31,P158,Phone Case V2,Accessories,227,1,0,226
2024-05-31,P161,Charging Cable V2,Accessories,241,2,5,244
2024-05-31,P174,Coffee V3,Grocery,154,1,4,157
2024-06-01,P129,Printer Paper V3,Office,324,1,5,328
2024-06-01,P147,Cushion V3,Home,256,3,2,255
2024-06-01,P154,Laptop Bag V1,Accessories,418,2,9,425
2024-06-01,P167,Desk Mat V2,Accessories,236,3,2,235
2024-06-01,P169,Travel Pouch V1,Accessories,270,1,5,274
2024-06-02,P122,Office Chair V2,Office,167,1,4,170
2024-06-02,P124,Desk Lamp V1,Office,180,1,4,183
2024-06-02,P138,Water Bottle V3,Home,110,1,3,112
2024-06-02,P145,Cushion V1,Home,184,4,2,182
2024-06-02,P156,Laptop Bag V3,Accessories,365,3,1,363
2024-06-02,P158,Phone Case V2,Accessories,256,2,3,257
2024-06-02,P159,Phone Case V3,Accessories,271,1,6,276
2024-06-02,P178,Biscuits V1,Grocery,288,2,3,289
2024-06-03,P114,Webcam V3,Electronics,340,1,7,346
2024-06-03,P122,Office Chair V2,Office,205,2,1,204
2024-06-03,P138,Water Bottle V3,Home,89,1,7,95
2024-06-03,P155,Laptop Bag V2,Accessories,356,1,6,361
2024-06-03,P171,Travel Pouch V3,Accessories,281,2,3,282
2024-06-03,P177,Tea V3,Grocery,138,2,4,140
2024-06-04,P144,Table Clock V3,Home,177,1,7,183
2024-06-04,P147,Cushion V3,Home,295,4,4,295
2024-06-05,P140,Storage Box V2,Home,134,2,3,135
2024-06-05,P178,Biscuits V1,Grocery,248,3,5,250
2024-06-06,P115,Bluetooth Speaker V1,Electronics,350,2,1,349
2024-06-06,P129,Printer Paper V3,Office,311,1,7,317
2024-06-06,P147,Cushion V3,Home,254,1,9,262
2024-06-06,P154,Laptop Bag V1,Accessories,333,4,4,333
2024-06-07,P144,Table Clock V3,Home,256,4,6,258
2024-06-08,P132,File Folder V3,Office,314,4,2,312
2024-06-08,P147,Cushion V3,Home,333,2,3,334
2024-06-08,P158,Phone Case V2,Accessories,199,1,8,206
2024-06-08,P166,Desk Mat V1,Accessories,65,1,1,65
2024-06-09,P106,Headphones V1,Electronics,312,2,2,312
2024-06-09,P117,Bluetooth Speaker V3,Electronics,190,2,7,195
2024-06-09,P149,LED Bulb V2,Home,159,1,5,163
2024-06-09,P158,Phone Case V2,Accessories,265,1,2,266
2024-06-09,P159,Phone Case V3,Accessories,342,1,4,345
2024-06-09,P161,Charging Cable V2,Accessories,342,3,0,339
2024-06-09,P165,Power Bank V3,Accessories,113,4,3,112
2024-06-10,P103,Keyboard V1,Electronics,200,2,4,202
2024-06-10,P114,Webcam V3,Electronics,344,3,7,348
2024-06-10,P115,Bluetooth Speaker V1,Electronics,250,1,8,257
2024-06-10,P138,Water Bottle V3,Home,212,1,5,216
2024-06-10,P162,Charging Cable V3,Accessories,137,1,4,140
2024-06-11,P105,Keyboard V3,Electronics,140,1,6,145
2024-06-11,P128,Printer Paper V2,Office,127,4,5,128
2024-06-11,P138,Water Bottle V3,Home,93,4,4,93
2024-06-11,P142,Table Clock V1,Home,242,2,2,242
2024-06-11,P144,Table Clock V3,Home,162,3,1,160
2024-06-11,P149,LED Bulb V2,Home,110,1,4,113
2024-06-11,P164,Power Bank V2,Accessories,293,2,2,293
2024-06-12,P116,Bluetooth Speaker V2,Electronics,248,2,3,249
2024-06-12,P170,Travel Pouch V2,Accessories,180,4,0,176
2024-06-13,P111,USB Hub V3,Electronics,405,3,5,407
2024-06-13,P114,Webcam V3,Electronics,350,1,4,353
2024-06-13,P115,Bluetooth Speaker V1,Electronics,312,1,4,315
2024-06-13,P135,Stapler V3,Office,358,2,6,362
2024-06-13,P163,Power Bank V1,Accessories,406,2,2,406
2024-06-13,P168,Desk Mat V3,Accessories,404,1,7,410
2024-06-14,P164,Power Bank V2,Accessories,269,4,4,269
2024-06-15,P110,USB Hub V2,Electronics,328,2,1,327
2024-06-15,P152,Cleaning Kit V2,Home,149,1,9,157
2024-06-16,P137,Water Bottle V2,Home,57,1,6,62
2024-06-16,P151,Cleaning Kit V1,Home,142,4,5,143
2024-06-17,P118,Notebook V1,Office,247,2,1,246
2024-06-17,P123,Office Chair V3,Office,63,2,11,72
2024-06-17,P141,Storage Box V3,Home,304,1,2,305
